model,threshold,accuracy,precision,recall,f1,f2,roc_auc,average_precision,tn,fp,fn,tp,false_positive_rate,false_negative_rate
logistic_regression,0.54,0.6519230769230769,0.5682926829268292,0.9831223628691983,0.7202472952086554,0.8578792341678939,0.8510682709367686,0.8148629911175866,106,177,4,233,0.6254416961130742,0.016877637130801686
logistic_regression,0.55,0.6634615384615384,0.5767326732673267,0.9831223628691983,0.7269890795631825,0.8616863905325444,0.8510682709367686,0.8148629911175866,112,171,4,233,0.6042402826855123,0.016877637130801686
logistic_regression,0.56,0.6730769230769231,0.5843828715365239,0.9789029535864979,0.7318611987381703,0.862453531598513,0.8510682709367686,0.8148629911175866,118,165,5,232,0.5830388692579506,0.02109704641350211
logistic_regression,0.57,0.676923076923077,0.5877862595419847,0.9746835443037974,0.7333333333333333,0.8612975391498882,0.8510682709367686,0.8148629911175866,121,162,6,231,0.5724381625441696,0.02531645569620253
logistic_regression,0.58,0.676923076923077,0.5891472868217055,0.9620253164556962,0.7307692307692307,0.8539325842696629,0.8510682709367686,0.8148629911175866,124,159,9,228,0.5618374558303887,0.0379746835443038
logistic_regression,0.59,0.6846153846153846,0.5958005249343832,0.9578059071729957,0.7346278317152104,0.8540255831452219,0.8510682709367686,0.8148629911175866,129,154,10,227,0.5441696113074205,0.04219409282700422
logistic_regression,0.6,0.698076923076923,0.6086956521739131,0.9451476793248945,0.740495867768595,0.851063829787234,0.8510682709367686,0.8148629911175866,139,144,13,224,0.508833922261484,0.05485232067510549
logistic_regression,0.61,0.7211538461538461,0.632183908045977,0.9282700421940928,0.7521367521367521,0.8487654320987654,0.8510682709367686,0.8148629911175866,155,128,17,220,0.45229681978798586,0.07172995780590717
logistic_regression,0.62,0.7326923076923076,0.6458333333333334,0.9156118143459916,0.7574171029668412,0.8450155763239875,0.8510682709367686,0.8148629911175866,164,119,20,217,0.4204946996466431,0.08438818565400844
logistic_regression,0.63,0.7442307692307693,0.6595092024539877,0.9071729957805907,0.7637655417406749,0.8437990580847724,0.8510682709367686,0.8148629911175866,172,111,22,215,0.392226148409894,0.09282700421940929
logistic_regression,0.64,0.7442307692307693,0.6635220125786163,0.890295358649789,0.7603603603603604,0.8333333333333334,0.8510682709367686,0.8148629911175866,176,107,26,211,0.37809187279151946,0.10970464135021098
logistic_regression,0.65,0.7480769230769231,0.6709677419354839,0.8776371308016878,0.7605118829981719,0.8267090620031796,0.8510682709367686,0.8148629911175866,181,102,29,208,0.36042402826855124,0.12236286919831224
logistic_regression,0.66,0.7461538461538462,0.6744186046511628,0.8565400843881856,0.7546468401486989,0.8126501200960768,0.8510682709367686,0.8148629911175866,185,98,34,203,0.3462897526501767,0.14345991561181434
logistic_regression,0.67,0.7423076923076923,0.6769759450171822,0.8312236286919831,0.7462121212121212,0.7949959644874899,0.8510682709367686,0.8148629911175866,189,94,40,197,0.3321554770318021,0.16877637130801687
logistic_regression,0.68,0.7461538461538462,0.6842105263157895,0.8227848101265823,0.7471264367816092,0.7907542579075426,0.8510682709367686,0.8148629911175866,193,90,42,195,0.31802120141342755,0.17721518987341772
logistic_regression,0.69,0.75,0.6917562724014337,0.8143459915611815,0.748062015503876,0.7864710676446618,0.8510682709367686,0.8148629911175866,197,86,44,193,0.303886925795053,0.18565400843881857
logistic_regression,0.7,0.7615384615384615,0.7164750957854407,0.7890295358649789,0.751004016064257,0.7733664185277088,0.8510682709367686,0.8148629911175866,209,74,50,187,0.26148409893992935,0.2109704641350211
logistic_regression,0.71,0.7673076923076924,0.732,0.7721518987341772,0.7515400410677618,0.7637729549248747,0.8510682709367686,0.8148629911175866,216,67,54,183,0.23674911660777384,0.22784810126582278
logistic_regression,0.72,0.7615384615384615,0.7424892703862661,0.729957805907173,0.7361702127659574,0.7324301439458086,0.8510682709367686,0.8148629911175866,223,60,64,173,0.21201413427561838,0.270042194092827
